"id","provenance.lat","provenance.long","genus","species","year","budburst","leafout","last.obs","yr.end","gdd.start","type"
"ALNINC_HF_1_1",42.531705,-72.18992,"Alnus","incana",2019,107,119,311,365,46,"Common Garden"
"ALNINC_HF_1_16",42.531705,-72.18992,"Alnus","incana",2019,107,119,263,365,46,"Common Garden"
"ALNINC_HF_2_1",42.531705,-72.18992,"Alnus","incana",2019,107,129,260,365,46,"Common Garden"
"ALNINC_HF_2_1",42.531705,-72.18992,"Alnus","incana",2019,107,129,311,365,46,"Common Garden"
"ALNINC_HF_5_6",42.531705,-72.18992,"Alnus","incana",2019,103,129,239,365,46,"Common Garden"
"ALNINC_HF_8_12",42.531705,-72.18992,"Alnus","incana",2019,103,127,274,365,46,"Common Garden"
"ALNINC_HF_9_15",42.531705,-72.18992,"Alnus","incana",2019,97,119,235,365,46,"Common Garden"
"ALNINC_HF_9_15",42.531705,-72.18992,"Alnus","incana",2019,97,119,246,365,46,"Common Garden"
"ALNINC_HF_9_2",42.531705,-72.18992,"Alnus","incana",2019,100,129,232,365,46,"Common Garden"
"ALNINC_HF_9_6",42.531705,-72.18992,"Alnus","incana",2019,100,123,263,365,46,"Common Garden"
"ALNINC_HF_9_9",42.531705,-72.18992,"Alnus","incana",2019,100,123,268,365,46,"Common Garden"
"ALNINC_SH_1_1",45.932675,-74.02507,"Alnus","incana",2019,93,119,277,365,46,"Common Garden"
"ALNINC_SH_1_12",45.932675,-74.02507,"Alnus","incana",2019,103,123,263,365,46,"Common Garden"
"ALNINC_SH_3_16",45.932675,-74.02507,"Alnus","incana",2019,97,119,274,365,46,"Common Garden"
"ALNINC_SH_4_15",45.932675,-74.02507,"Alnus","incana",2019,97,115,274,365,46,"Common Garden"
"ALNINC_SH_4_2",45.932675,-74.02507,"Alnus","incana",2019,100,123,260,365,46,"Common Garden"
"ALNINC_SH_5_2",45.932675,-74.02507,"Alnus","incana",2019,97,129,253,365,46,"Common Garden"
"ALNINC_SH_5_3",45.932675,-74.02507,"Alnus","incana",2019,103,123,274,365,46,"Common Garden"
"ALNINC_SH_6_5",45.932675,-74.02507,"Alnus","incana",2019,97,112,281,365,46,"Common Garden"
"ALNINC_SH_8_9",45.932675,-74.02507,"Alnus","incana",2019,103,129,263,365,46,"Common Garden"
"ALNINC_WM_1_1",44.112337,-71.230138,"Alnus","incana",2019,100,123,274,365,46,"Common Garden"
"ALNINC_WM_2A_1",44.112337,-71.230138,"Alnus","incana",2019,100,112,270,365,46,"Common Garden"
"ALNINC_WM_2B_1",44.112337,-71.230138,"Alnus","incana",2019,103,119,288,365,46,"Common Garden"
"ALNINC_WM_5_1",44.112337,-71.230138,"Alnus","incana",2019,97,112,281,365,46,"Common Garden"
"ALNINC_WM_5A_16",44.112337,-71.230138,"Alnus","incana",2019,97,112,274,365,46,"Common Garden"
"ALNINC_WM_5A_2",44.112337,-71.230138,"Alnus","incana",2019,100,123,263,365,46,"Common Garden"
"ALNINC_WM_5B_16",44.112337,-71.230138,"Alnus","incana",2019,97,123,263,365,46,"Common Garden"
"ALNINC_WM_5B_2",44.112337,-71.230138,"Alnus","incana",2019,103,119,253,365,46,"Common Garden"
"AMECAN_GR_10_2",44.794942,-71.146683,"Amelanchier","canadensis",2019,112,135,297,365,46,"Common Garden"
"AMECAN_GR_10_6",44.794942,-71.146683,"Amelanchier","canadensis",2019,93,112,304,365,46,"Common Garden"
"AMECAN_GR_10A_3",44.794942,-71.146683,"Amelanchier","canadensis",2019,97,112,304,365,46,"Common Garden"
"AMECAN_GR_10A_5",44.794942,-71.146683,"Amelanchier","canadensis",2019,119,135,311,365,46,"Common Garden"
"AMECAN_GR_10B_3",44.794942,-71.146683,"Amelanchier","canadensis",2019,93,112,311,365,46,"Common Garden"
"AMECAN_GR_10B_5",44.794942,-71.146683,"Amelanchier","canadensis",2019,93,119,311,365,46,"Common Garden"
"AMECAN_SH_3_15",45.932675,-74.02507,"Amelanchier","canadensis",2019,93,112,311,365,46,"Common Garden"
"AMECAN_SH_4_5",45.932675,-74.02507,"Amelanchier","canadensis",2019,93,112,NA,365,46,"Common Garden"
"AMECAN_SH_4_6",45.932675,-74.02507,"Amelanchier","canadensis",2019,93,112,NA,365,46,"Common Garden"
"AMECAN_WM_1_2",44.112337,-71.230138,"Amelanchier","canadensis",2019,97,112,NA,365,46,"Common Garden"
"AROMEL_HF_10_8",42.531705,-72.18992,"Aronia","melonacarpa",2019,93,119,NA,365,46,"Common Garden"
"AROMEL_HF_12_11",42.531705,-72.18992,"Aronia","melonacarpa",2019,93,115,311,365,46,"Common Garden"
"AROMEL_HF_12_14",42.531705,-72.18992,"Aronia","melonacarpa",2019,93,115,NA,365,46,"Common Garden"
"AROMEL_HF_13_14",42.531705,-72.18992,"Aronia","melonacarpa",2019,93,115,NA,365,46,"Common Garden"
"AROMEL_HF_4_8",42.531705,-72.18992,"Aronia","melonacarpa",2019,93,119,311,365,46,"Common Garden"
"AROMEL_HF_8A_11",42.531705,-72.18992,"Aronia","melonacarpa",2019,93,119,311,365,46,"Common Garden"
"AROMEL_HF_8B_11",42.531705,-72.18992,"Aronia","melonacarpa",2019,97,115,311,365,46,"Common Garden"
"AROMEL_WM_15_4",44.112337,-71.230138,"Aronia","melonacarpa",2019,97,129,311,365,46,"Common Garden"
"AROMEL_WM_2_14",44.112337,-71.230138,"Aronia","melonacarpa",2019,97,115,NA,365,46,"Common Garden"
"AROMEL_WM_2_4",44.112337,-71.230138,"Aronia","melonacarpa",2019,93,129,311,365,46,"Common Garden"
"AROMEL_WM_5_11",44.112337,-71.230138,"Aronia","melonacarpa",2019,103,119,311,365,46,"Common Garden"
"AROMEL_WM_7_8",44.112337,-71.230138,"Aronia","melonacarpa",2019,93,115,311,365,46,"Common Garden"
"BETALL_GR_1_3",44.794942,-71.146683,"Betula","alleghaniensis",2019,112,135,253,365,46,"Common Garden"
"BETALL_GR_1_3",44.794942,-71.146683,"Betula","alleghaniensis",2019,112,135,311,365,46,"Common Garden"
"BETALL_GR_12_1",44.794942,-71.146683,"Betula","alleghaniensis",2019,107,115,268,365,46,"Common Garden"
"BETALL_GR_12_1",44.794942,-71.146683,"Betula","alleghaniensis",2019,107,115,311,365,46,"Common Garden"
"BETALL_GR_12_3",44.794942,-71.146683,"Betula","alleghaniensis",2019,107,123,281,365,46,"Common Garden"
"BETALL_GR_13_1",44.794942,-71.146683,"Betula","alleghaniensis",2019,107,127,268,365,46,"Common Garden"
"BETALL_GR_13_1",44.794942,-71.146683,"Betula","alleghaniensis",2019,107,127,311,365,46,"Common Garden"
"BETALL_GR_13_15",44.794942,-71.146683,"Betula","alleghaniensis",2019,107,119,253,365,46,"Common Garden"
"BETALL_GR_13_15",44.794942,-71.146683,"Betula","alleghaniensis",2019,107,119,311,365,46,"Common Garden"
"BETALL_GR_13_2",44.794942,-71.146683,"Betula","alleghaniensis",2019,107,123,263,365,46,"Common Garden"
"BETALL_GR_14_15",44.794942,-71.146683,"Betula","alleghaniensis",2019,107,119,225,365,46,"Common Garden"
"BETALL_GR_14_15",44.794942,-71.146683,"Betula","alleghaniensis",2019,107,119,228,365,46,"Common Garden"
"BETALL_GR_14_15",44.794942,-71.146683,"Betula","alleghaniensis",2019,107,119,232,365,46,"Common Garden"
"BETALL_GR_14_15",44.794942,-71.146683,"Betula","alleghaniensis",2019,107,119,311,365,46,"Common Garden"
"BETALL_GR_14_16",44.794942,-71.146683,"Betula","alleghaniensis",2019,97,119,225,365,46,"Common Garden"
"BETALL_GR_9_3",44.794942,-71.146683,"Betula","alleghaniensis",2019,103,127,263,365,46,"Common Garden"
"BETALL_SH_2_6",45.932675,-74.02507,"Betula","alleghaniensis",2019,100,115,263,365,46,"Common Garden"
"BETALL_SH_2_6",45.932675,-74.02507,"Betula","alleghaniensis",2019,100,115,311,365,46,"Common Garden"
"BETALL_SH_4_3",45.932675,-74.02507,"Betula","alleghaniensis",2019,107,135,263,365,46,"Common Garden"
"BETALL_SH_4_3",45.932675,-74.02507,"Betula","alleghaniensis",2019,107,135,311,365,46,"Common Garden"
"BETALL_SH_4A_9",45.932675,-74.02507,"Betula","alleghaniensis",2019,107,119,239,365,46,"Common Garden"
"BETALL_SH_4A_9",45.932675,-74.02507,"Betula","alleghaniensis",2019,107,119,311,365,46,"Common Garden"
"BETALL_SH_4B_9",45.932675,-74.02507,"Betula","alleghaniensis",2019,112,119,239,365,46,"Common Garden"
"BETALL_SH_4B_9",45.932675,-74.02507,"Betula","alleghaniensis",2019,112,119,311,365,46,"Common Garden"
"BETALL_SH_5_6",45.932675,-74.02507,"Betula","alleghaniensis",2019,107,119,263,365,46,"Common Garden"
"BETALL_SH_5_6",45.932675,-74.02507,"Betula","alleghaniensis",2019,107,119,311,365,46,"Common Garden"
"BETALL_SH_7_16",45.932675,-74.02507,"Betula","alleghaniensis",2019,112,119,239,365,46,"Common Garden"
"BETALL_SH_7_16",45.932675,-74.02507,"Betula","alleghaniensis",2019,112,119,311,365,46,"Common Garden"
"BETALL_SH_9_6",45.932675,-74.02507,"Betula","alleghaniensis",2019,112,127,239,365,46,"Common Garden"
"BETALL_SH_9_6",45.932675,-74.02507,"Betula","alleghaniensis",2019,112,127,311,365,46,"Common Garden"
"BETALL_SH_9_9",45.932675,-74.02507,"Betula","alleghaniensis",2019,112,119,239,365,46,"Common Garden"
"BETALL_SH_9_9",45.932675,-74.02507,"Betula","alleghaniensis",2019,112,119,311,365,46,"Common Garden"
"BETALL_WM_8_1",44.112337,-71.230138,"Betula","alleghaniensis",2019,112,135,277,365,46,"Common Garden"
"BETALL_WM_8_9",44.112337,-71.230138,"Betula","alleghaniensis",2019,107,119,239,365,46,"Common Garden"
"BETALL_WM_8_9",44.112337,-71.230138,"Betula","alleghaniensis",2019,107,119,311,365,46,"Common Garden"
"BETALL_WM_8A_12",44.112337,-71.230138,"Betula","alleghaniensis",2019,107,115,268,365,46,"Common Garden"
"BETALL_WM_8A_5",44.112337,-71.230138,"Betula","alleghaniensis",2019,107,123,256,365,46,"Common Garden"
"BETALL_WM_8A_5",44.112337,-71.230138,"Betula","alleghaniensis",2019,107,123,311,365,46,"Common Garden"
"BETALL_WM_8B_12",44.112337,-71.230138,"Betula","alleghaniensis",2019,103,127,268,365,46,"Common Garden"
"BETALL_WM_8B_5",44.112337,-71.230138,"Betula","alleghaniensis",2019,100,127,268,365,46,"Common Garden"
"BETALL_WM_9_5",44.112337,-71.230138,"Betula","alleghaniensis",2019,107,127,268,365,46,"Common Garden"
"BETPAP_GR_5_1",44.794942,-71.146683,"Betula","papyrifera",2019,107,127,274,365,46,"Common Garden"
"BETPAP_GR_5_1",44.794942,-71.146683,"Betula","papyrifera",2019,107,127,311,365,46,"Common Garden"
"BETPAP_GR_5A_2",44.794942,-71.146683,"Betula","papyrifera",2019,112,127,263,365,46,"Common Garden"
"BETPAP_GR_5B_2",44.794942,-71.146683,"Betula","papyrifera",2019,100,NA,311,365,46,"Common Garden"
"BETPAP_GR_8_12",44.794942,-71.146683,"Betula","papyrifera",2019,107,115,263,365,46,"Common Garden"
"BETPAP_GR_8_3",44.794942,-71.146683,"Betula","papyrifera",2019,112,123,268,365,46,"Common Garden"
"BETPAP_GR_8_5",44.794942,-71.146683,"Betula","papyrifera",2019,100,119,253,365,46,"Common Garden"
"BETPAP_GR_8_5",44.794942,-71.146683,"Betula","papyrifera",2019,100,119,311,365,46,"Common Garden"
"BETPAP_GR_8_6",44.794942,-71.146683,"Betula","papyrifera",2019,107,135,246,365,46,"Common Garden"
"BETPAP_GR_8_6",44.794942,-71.146683,"Betula","papyrifera",2019,107,135,311,365,46,"Common Garden"
"BETPAP_HF_16_12",42.531705,-72.18992,"Betula","papyrifera",2019,103,119,274,365,46,"Common Garden"
"BETPAP_HF_16_2",42.531705,-72.18992,"Betula","papyrifera",2019,107,115,263,365,46,"Common Garden"
"BETPAP_HF_16_3",42.531705,-72.18992,"Betula","papyrifera",2019,103,119,270,365,46,"Common Garden"
"BETPAP_HF_16_5",42.531705,-72.18992,"Betula","papyrifera",2019,103,119,268,365,46,"Common Garden"
"BETPAP_HF_16A_6",42.531705,-72.18992,"Betula","papyrifera",2019,100,115,274,365,46,"Common Garden"
"BETPAP_HF_16B_6",42.531705,-72.18992,"Betula","papyrifera",2019,103,115,274,365,46,"Common Garden"
"BETPAP_HF_16B_6",42.531705,-72.18992,"Betula","papyrifera",2019,103,115,311,365,46,"Common Garden"
"BETPAP_SH_1A_1",45.932675,-74.02507,"Betula","papyrifera",2019,112,129,263,365,46,"Common Garden"
"BETPAP_SH_1A_1",45.932675,-74.02507,"Betula","papyrifera",2019,112,129,311,365,46,"Common Garden"
"BETPAP_SH_1B_1",45.932675,-74.02507,"Betula","papyrifera",2019,107,119,263,365,46,"Common Garden"
"BETPOP_GR_3_6",44.794942,-71.146683,"Betula","populifolia",2019,100,112,268,365,46,"Common Garden"
"BETPOP_GR_5_1",44.794942,-71.146683,"Betula","populifolia",2019,103,119,239,365,46,"Common Garden"
"BETPOP_GR_5_1",44.794942,-71.146683,"Betula","populifolia",2019,103,119,260,365,46,"Common Garden"
"BETPOP_GR_5_1",44.794942,-71.146683,"Betula","populifolia",2019,103,119,311,365,46,"Common Garden"
"BETPOP_GR_5_6",44.794942,-71.146683,"Betula","populifolia",2019,112,127,268,365,46,"Common Garden"
"BETPOP_GR_5_6",44.794942,-71.146683,"Betula","populifolia",2019,112,127,311,365,46,"Common Garden"
"BETPOP_GR_5A_12",44.794942,-71.146683,"Betula","populifolia",2019,NA,127,268,365,46,"Common Garden"
"BETPOP_GR_5A_12",44.794942,-71.146683,"Betula","populifolia",2019,NA,127,311,365,46,"Common Garden"
"BETPOP_GR_5A_3",44.794942,-71.146683,"Betula","populifolia",2019,112,129,263,365,46,"Common Garden"
"BETPOP_GR_5A_3",44.794942,-71.146683,"Betula","populifolia",2019,112,129,311,365,46,"Common Garden"
"BETPOP_GR_5B_12",44.794942,-71.146683,"Betula","populifolia",2019,107,119,268,365,46,"Common Garden"
"BETPOP_GR_5B_12",44.794942,-71.146683,"Betula","populifolia",2019,107,119,311,365,46,"Common Garden"
"BETPOP_GR_5B_3",44.794942,-71.146683,"Betula","populifolia",2019,112,129,260,365,46,"Common Garden"
"BETPOP_GR_5C_12",44.794942,-71.146683,"Betula","populifolia",2019,107,127,253,365,46,"Common Garden"
"BETPOP_GR_5C_12",44.794942,-71.146683,"Betula","populifolia",2019,107,127,311,365,46,"Common Garden"
"BETPOP_HF_1_2",42.531705,-72.18992,"Betula","populifolia",2019,103,119,268,365,46,"Common Garden"
"BETPOP_HF_1_3",42.531705,-72.18992,"Betula","populifolia",2019,112,119,270,365,46,"Common Garden"
"BETPOP_HF_3_1",42.531705,-72.18992,"Betula","populifolia",2019,112,127,260,365,46,"Common Garden"
"BETPOP_HF_3A_6",42.531705,-72.18992,"Betula","populifolia",2019,103,115,263,365,46,"Common Garden"
"BETPOP_HF_3B_6",42.531705,-72.18992,"Betula","populifolia",2019,103,119,263,365,46,"Common Garden"
"BETPOP_HF_4_9",42.531705,-72.18992,"Betula","populifolia",2019,107,127,263,365,46,"Common Garden"
"BETPOP_HF_5_2",42.531705,-72.18992,"Betula","populifolia",2019,103,115,263,365,46,"Common Garden"
"BETPOP_HF_5_6",42.531705,-72.18992,"Betula","populifolia",2019,103,119,270,365,46,"Common Garden"
"BETPOP_WM_7_1",44.112337,-71.230138,"Betula","populifolia",2019,97,112,268,365,46,"Common Garden"
"BETPOP_WM_7_15",44.112337,-71.230138,"Betula","populifolia",2019,103,119,268,365,46,"Common Garden"
"BETPOP_WM_7_2",44.112337,-71.230138,"Betula","populifolia",2019,103,119,274,365,46,"Common Garden"
"BETPOP_WM_7_3",44.112337,-71.230138,"Betula","populifolia",2019,103,119,268,365,46,"Common Garden"
"BETPOP_WM_7_6",44.112337,-71.230138,"Betula","populifolia",2019,100,112,268,365,46,"Common Garden"
"BETPOP_WM_7_9",44.112337,-71.230138,"Betula","populifolia",2019,100,112,268,365,46,"Common Garden"
"BETPOP_WM_8_15",44.112337,-71.230138,"Betula","populifolia",2019,100,119,268,365,46,"Common Garden"
"BETPOP_WM_8_16",44.112337,-71.230138,"Betula","populifolia",2019,97,115,268,365,46,"Common Garden"
"BETPOP_WM_8_16",44.112337,-71.230138,"Betula","populifolia",2019,97,115,311,365,46,"Common Garden"
"BETPOP_WM_9_15",44.112337,-71.230138,"Betula","populifolia",2019,107,115,263,365,46,"Common Garden"
"BETPOP_X_3_NA",NA,NA,"Betula","populifolia",2019,100,119,NA,365,46,"Common Garden"
"DIELON_GR_2_14",44.794942,-71.146683,"Diervilla","lonicera",2019,97,115,NA,365,46,"Common Garden"
"DIELON_GR_5A_7",44.794942,-71.146683,"Diervilla","lonicera",2019,NA,112,NA,365,46,"Common Garden"
"DIELON_GR_5B_7",44.794942,-71.146683,"Diervilla","lonicera",2019,93,112,NA,365,46,"Common Garden"
"DIELON_GR_5C_7",44.794942,-71.146683,"Diervilla","lonicera",2019,93,119,268,365,46,"Common Garden"
"DIELON_GR_6_14",44.794942,-71.146683,"Diervilla","lonicera",2019,97,115,NA,365,46,"Common Garden"
"DIELON_GR_8_13",44.794942,-71.146683,"Diervilla","lonicera",2019,93,119,NA,365,46,"Common Garden"
"DIELON_HF_1_10",42.531705,-72.18992,"Diervilla","lonicera",2019,NA,129,NA,365,46,"Common Garden"
"DIELON_HF_1A_7",42.531705,-72.18992,"Diervilla","lonicera",2019,93,112,NA,365,46,"Common Garden"
"DIELON_HF_1B_7",42.531705,-72.18992,"Diervilla","lonicera",2019,93,112,268,365,46,"Common Garden"
"DIELON_HF_2_7",42.531705,-72.18992,"Diervilla","lonicera",2019,93,112,NA,365,46,"Common Garden"
"DIELON_HF_2A_13",42.531705,-72.18992,"Diervilla","lonicera",2019,NA,115,NA,365,46,"Common Garden"
"DIELON_HF_2B_13",42.531705,-72.18992,"Diervilla","lonicera",2019,100,127,NA,365,46,"Common Garden"
"DIELON_HF_2C_13",42.531705,-72.18992,"Diervilla","lonicera",2019,93,115,NA,365,46,"Common Garden"
"DIELON_HF_3_7",42.531705,-72.18992,"Diervilla","lonicera",2019,93,119,NA,365,46,"Common Garden"
"DIELON_HF_4_7",42.531705,-72.18992,"Diervilla","lonicera",2019,NA,112,NA,365,46,"Common Garden"
"DIELON_SH_12_10",45.932675,-74.02507,"Diervilla","lonicera",2019,NA,112,NA,365,46,"Common Garden"
"DIELON_SH_2A_13",45.932675,-74.02507,"Diervilla","lonicera",2019,93,112,NA,365,46,"Common Garden"
"DIELON_SH_2B_13",45.932675,-74.02507,"Diervilla","lonicera",2019,93,119,NA,365,46,"Common Garden"
"DIELON_SH_4_10",45.932675,-74.02507,"Diervilla","lonicera",2019,NA,135,311,365,46,"Common Garden"
"DIELON_SH_4_13",45.932675,-74.02507,"Diervilla","lonicera",2019,93,112,NA,365,46,"Common Garden"
"DIELON_SH_4_14",45.932675,-74.02507,"Diervilla","lonicera",2019,93,112,NA,365,46,"Common Garden"
"DIELON_SH_4_7",45.932675,-74.02507,"Diervilla","lonicera",2019,97,112,NA,365,46,"Common Garden"
"DIELON_WM_1A_13",44.112337,-71.230138,"Diervilla","lonicera",2019,97,112,NA,365,46,"Common Garden"
"DIELON_WM_1B_13",44.112337,-71.230138,"Diervilla","lonicera",2019,93,115,NA,365,46,"Common Garden"
"DIELON_WM_1C_13",44.112337,-71.230138,"Diervilla","lonicera",2019,93,115,NA,365,46,"Common Garden"
"DIELON_WM_7_NA",44.112337,-71.230138,"Diervilla","lonicera",2019,107,112,NA,365,46,"Common Garden"
"MYRGAL_GR_8A_4",44.794942,-71.146683,"Myrica","gale",2019,112,119,NA,365,46,"Common Garden"
"MYRGAL_GR_8B_4",44.794942,-71.146683,"Myrica","gale",2019,123,NA,NA,365,46,"Common Garden"
"MYRGAL_GR_8C_4",44.794942,-71.146683,"Myrica","gale",2019,112,NA,NA,365,46,"Common Garden"
"MYRGAL_GR_8D_4",44.794942,-71.146683,"Myrica","gale",2019,112,135,311,365,46,"Common Garden"
"MYRGAL_SH_1_8",45.932675,-74.02507,"Myrica","gale",2019,112,123,NA,365,46,"Common Garden"
"MYRGAL_SH_1A_4",45.932675,-74.02507,"Myrica","gale",2019,112,119,NA,365,46,"Common Garden"
"MYRGAL_SH_1B_4",45.932675,-74.02507,"Myrica","gale",2019,112,135,263,365,46,"Common Garden"
"MYRGAL_SH_2_8",45.932675,-74.02507,"Myrica","gale",2019,112,127,NA,365,46,"Common Garden"
"MYRGAL_SH_2A_4",45.932675,-74.02507,"Myrica","gale",2019,112,115,NA,365,46,"Common Garden"
"MYRGAL_SH_2B_4",45.932675,-74.02507,"Myrica","gale",2019,112,129,NA,365,46,"Common Garden"
"MYRGAL_SH_99_14",45.932675,-74.02507,"Myrica","gale",2019,107,119,NA,365,46,"Common Garden"
"MYRGAL_WM_6_14",44.112337,-71.230138,"Myrica","gale",2019,107,119,NA,365,46,"Common Garden"
"MYRGAL_WM_6A_11",44.112337,-71.230138,"Myrica","gale",2019,112,129,NA,365,46,"Common Garden"
"MYRGAL_WM_6A_4",44.112337,-71.230138,"Myrica","gale",2019,112,127,NA,365,46,"Common Garden"
"MYRGAL_WM_6A_8",44.112337,-71.230138,"Myrica","gale",2019,112,119,NA,365,46,"Common Garden"
"MYRGAL_WM_6B_11",44.112337,-71.230138,"Myrica","gale",2019,112,119,NA,365,46,"Common Garden"
"MYRGAL_WM_6B_4",44.112337,-71.230138,"Myrica","gale",2019,112,127,NA,365,46,"Common Garden"
"MYRGAL_WM_6B_8",44.112337,-71.230138,"Myrica","gale",2019,112,119,NA,365,46,"Common Garden"
"QUEALB_HF_4_15",42.531705,-72.18992,NA,NA,2019,119,NA,NA,365,46,"Common Garden"
"QUEALB_HF_4A_16",42.531705,-72.18992,NA,NA,2019,115,127,NA,365,46,"Common Garden"
"QUEALB_HF_4B_16",42.531705,-72.18992,NA,NA,2019,129,NA,NA,365,46,"Common Garden"
"QUERUB_HF_9_5",42.531705,-72.18992,"Quercus","rubra",2019,NA,123,NA,365,46,"Common Garden"
"QUERUB_HF_99_5",42.531705,-72.18992,"Quercus","rubra",2019,135,NA,NA,365,46,"Common Garden"
"QUERUB_WM_9_9",44.112337,-71.230138,"Quercus","rubra",2019,NA,NA,232,365,46,"Common Garden"
"SAMRAC_GR_1_10",44.794942,-71.146683,"Sambucus","racemosa",2019,97,119,NA,365,46,"Common Garden"
"SAMRAC_GR_2_7",44.794942,-71.146683,"Sambucus","racemosa",2019,93,112,NA,365,46,"Common Garden"
"SAMRAC_GR_4_7",44.794942,-71.146683,"Sambucus","racemosa",2019,93,112,311,365,46,"Common Garden"
"SAMRAC_GR_4A_14",44.794942,-71.146683,"Sambucus","racemosa",2019,119,135,311,365,46,"Common Garden"
"SAMRAC_GR_7_10",44.794942,-71.146683,"Sambucus","racemosa",2019,93,112,NA,365,46,"Common Garden"
"SAMRAC_GR_7A_7",44.794942,-71.146683,"Sambucus","racemosa",2019,93,112,NA,365,46,"Common Garden"
"SAMRAC_GR_7B_7",44.794942,-71.146683,"Sambucus","racemosa",2019,93,112,311,365,46,"Common Garden"
"SAMRAC_GR_8_13",44.794942,-71.146683,"Sambucus","racemosa",2019,NA,112,NA,365,46,"Common Garden"
"SAMRAC_GR_9_7",44.794942,-71.146683,"Sambucus","racemosa",2019,93,112,NA,365,46,"Common Garden"
"SAMRAC_HF_A_10",42.531705,-72.18992,"Sambucus","racemosa",2019,86,115,NA,365,46,"Common Garden"
"SAMRAC_HF_A_13",42.531705,-72.18992,"Sambucus","racemosa",2019,86,115,NA,365,46,"Common Garden"
"SAMRAC_HF_B_10",42.531705,-72.18992,"Sambucus","racemosa",2019,86,115,NA,365,46,"Common Garden"
"SAMRAC_HF_B_13",42.531705,-72.18992,"Sambucus","racemosa",2019,86,119,277,365,46,"Common Garden"
"SAMRAC_HF_C_13",42.531705,-72.18992,"Sambucus","racemosa",2019,86,115,NA,365,46,"Common Garden"
"SAMRAC_HF_D_13",42.531705,-72.18992,"Sambucus","racemosa",2019,86,115,NA,365,46,"Common Garden"
"SORAME_GR_9A_7",44.794942,-71.146683,"Sorbus","americana",2019,119,NA,297,365,46,"Common Garden"
"SORAME_GR_9B_10",44.794942,-71.146683,"Sorbus","americana",2019,NA,119,225,365,46,"Common Garden"
"SORAME_GR_9B_10",44.794942,-71.146683,"Sorbus","americana",2019,NA,119,288,365,46,"Common Garden"
"SORAME_GR_9B_7",44.794942,-71.146683,"Sorbus","americana",2019,97,115,311,365,46,"Common Garden"
"SORAME_GR_9C_7",44.794942,-71.146683,"Sorbus","americana",2019,107,123,304,365,46,"Common Garden"
"SORAME_GR_9D_7",44.794942,-71.146683,"Sorbus","americana",2019,115,135,281,365,46,"Common Garden"
"SORAME_SH_1A_13",45.932675,-74.02507,"Sorbus","americana",2019,97,115,297,365,46,"Common Garden"
"SORAME_SH_1B_13",45.932675,-74.02507,"Sorbus","americana",2019,97,115,297,365,46,"Common Garden"
"SORAME_SH_3_13",45.932675,-74.02507,"Sorbus","americana",2019,119,NA,297,365,46,"Common Garden"
"SORAME_SH_3_14",45.932675,-74.02507,"Sorbus","americana",2019,112,127,288,365,46,"Common Garden"
"SORAME_SH_3_7",45.932675,-74.02507,"Sorbus","americana",2019,107,119,288,365,46,"Common Garden"
"SORAME_SH_3B_10",45.932675,-74.02507,"Sorbus","americana",2019,112,119,NA,365,46,"Common Garden"
"SPIALB_GR_12_4",44.794942,-71.146683,"Spiraea","alba",2019,97,112,NA,365,46,"Common Garden"
"SPIALB_GR_12A_8",44.794942,-71.146683,"Spiraea","alba",2019,93,127,NA,365,46,"Common Garden"
"SPIALB_GR_12B_8",44.794942,-71.146683,"Spiraea","alba",2019,100,115,NA,365,46,"Common Garden"
"SPIALB_GR_3_4",44.794942,-71.146683,"Spiraea","alba",2019,97,112,311,365,46,"Common Garden"
"SPIALB_GR_3_8",44.794942,-71.146683,"Spiraea","alba",2019,93,112,NA,365,46,"Common Garden"
"SPIALB_GR_5_8",44.794942,-71.146683,"Spiraea","alba",2019,93,115,NA,365,46,"Common Garden"
"SPIALB_GR_7_4",44.794942,-71.146683,"Spiraea","alba",2019,93,112,NA,365,46,"Common Garden"
"SPIALB_GR_9_8",44.794942,-71.146683,"Spiraea","alba",2019,93,112,NA,365,46,"Common Garden"
"SPIALB_HF_1_4",42.531705,-72.18992,"Spiraea","alba",2019,93,112,NA,365,46,"Common Garden"
"SPIALB_HF_10_11",42.531705,-72.18992,"Spiraea","alba",2019,97,112,311,365,46,"Common Garden"
"SPIALB_HF_2_8",42.531705,-72.18992,"Spiraea","alba",2019,97,115,NA,365,46,"Common Garden"
"SPIALB_HF_3_8",42.531705,-72.18992,"Spiraea","alba",2019,93,112,NA,365,46,"Common Garden"
"SPIALB_HF_4A_11",42.531705,-72.18992,"Spiraea","alba",2019,93,112,NA,365,46,"Common Garden"
"SPIALB_HF_4A_4",42.531705,-72.18992,"Spiraea","alba",2019,93,112,NA,365,46,"Common Garden"
"SPIALB_HF_4B_11",42.531705,-72.18992,"Spiraea","alba",2019,100,115,NA,365,46,"Common Garden"
"SPIALB_HF_8_4",42.531705,-72.18992,"Spiraea","alba",2019,93,112,NA,365,46,"Common Garden"
"SPIALB_SH_1_4",45.932675,-74.02507,"Spiraea","alba",2019,97,112,NA,365,46,"Common Garden"
"SPIALB_SH_4A_4",45.932675,-74.02507,"Spiraea","alba",2019,93,112,NA,365,46,"Common Garden"
"SPIALB_SH_4B_4",45.932675,-74.02507,"Spiraea","alba",2019,93,115,NA,365,46,"Common Garden"
"SPIALB_SH_7_4",45.932675,-74.02507,"Spiraea","alba",2019,93,115,NA,365,46,"Common Garden"
