"species","gdd","urban","method"
17,296.130891687979,1,1
17,448.92776511846,1,0
17,484.9586331978,0,0
17,338.613726602756,1,1
17,309.881742634802,1,1
17,329.301402175187,1,1
17,551.840142969267,0,0
17,394.710018621283,0,1
17,350.558075070716,0,1
17,388.544536484307,0,1
17,378.386627137236,0,1
17,333.53668413555,1,1
17,489.367418858691,0,0
17,483.72086071578,0,0
17,529.954882016242,0,0
17,392.330970035856,0,1
17,359.392755691778,0,1
17,434.72519694679,1,0
17,378.967748269805,0,1
17,324.68220945731,1,1
17,406.53776136242,1,0
17,464.577867281686,0,0
17,516.568327724317,0,0
17,506.311465478727,0,0
17,371.593498622864,0,1
17,488.574847309554,0,0
17,479.574172986095,0,0
17,465.560661785206,1,0
17,454.833225673476,0,0
17,370.87524949583,0,1
17,473.970521531404,0,0
17,501.31301598222,0,0
17,485.371578295708,0,0
17,386.941310789061,0,1
17,364.409711475338,0,1
17,501.069412802856,0,0
17,465.656963593126,1,0
17,344.448669418405,1,1
17,347.705353736838,0,1
17,483.264326521464,0,0
17,416.451317761523,0,1
17,304.300723140369,1,1
17,329.082681190584,1,1
17,475.364409034771,0,0
17,483.160717504776,0,0
17,394.251530190154,0,1
17,489.444906169422,1,0
17,334.677954402621,1,1
17,482.617177702063,1,0
17,487.939146016748,0,0
17,445.351436913891,1,0
17,474.339068789833,1,0
17,467.683537011939,1,0
17,385.705640278684,0,1
17,311.012534834833,1,1
17,345.459901852481,1,1
17,465.728947140375,0,0
17,373.418628438206,0,1
17,406.402738513387,0,1
17,477.099010690084,1,0
17,378.290588489569,0,1
17,310.560580012502,1,1
17,517.482699274646,0,0
17,449.781569332817,1,0
17,368.96255215758,0,1
17,340.220884592572,1,1
17,351.394117439538,0,1
17,344.499195145533,1,1
17,340.133816513789,1,1
17,485.772698767902,0,0
17,444.001601034607,1,0
17,460.291549579894,1,0
17,454.084802659024,1,0
17,503.115413810507,0,0
17,461.431354007444,1,0
17,349.522714237865,0,1
17,428.374350971451,1,0
17,381.628494604284,0,1
17,506.430531233688,0,0
17,468.793189408671,0,0
17,485.14141665665,0,0
17,494.200200435445,0,0
17,515.606952339518,0,0
17,336.819349905356,1,1
17,451.105770957273,0,0
17,297.026602115125,1,1
17,509.548802562054,0,0
17,349.772502475145,0,1
17,432.318292994115,1,0
17,491.216729609542,0,0
17,464.922063246564,1,0
17,417.784284642351,1,0
17,442.82456439204,1,0
17,488.255025081883,0,0
17,508.152251240987,0,0
17,459.383367219433,1,0
17,458.780006645859,1,0
17,393.428983471655,0,1
17,327.347717453761,1,1
17,378.836945129648,0,1
17,342.583082849435,0,1
17,426.77965832726,1,0
17,465.407190265526,1,0
17,487.680868648998,0,0
17,397.869193782399,0,1
17,448.050356443847,1,0
17,336.679853013914,1,1
17,521.87583006038,0,0
17,333.128759289489,1,1
17,480.47096575979,0,0
17,453.832745190871,1,0
17,382.360675390995,0,1
17,489.158290477229,0,0
17,380.432911318426,0,1
17,355.353568770066,0,1
17,321.972987644002,1,1
17,376.175393219898,0,1
17,486.475632385553,1,0
17,339.704306286732,1,1
17,377.495103941036,0,1
17,364.130729693696,0,1
17,398.229813504976,0,1
17,429.806148724811,1,0
17,490.797290933673,0,0
17,501.163371659152,0,0
17,506.016400462952,0,0
17,420.792883206519,1,0
17,331.735107188585,0,1
17,415.705365555534,0,1
17,386.091107523682,0,1
17,503.513819277822,0,0
17,311.348082896555,1,1
17,466.606362274161,1,0
17,496.192985621302,0,0
17,351.565001899699,0,1
17,389.685694818835,0,1
17,468.65904270298,0,0
17,353.139444903826,0,1
17,370.795508400636,0,1
17,366.093129332775,1,1
17,468.275213914791,1,0
17,319.744227428848,1,1
17,489.592150772625,0,0
17,496.129231080541,0,0
17,379.989510063001,0,1
17,359.908801203697,0,1
17,356.596912562112,0,1
17,370.647707335558,0,1
17,464.66682905329,1,0
17,506.059725224569,0,0
17,376.537824925855,0,1
17,292.843907162365,1,1
17,311.874366146505,1,1
17,512.651360096334,0,0
17,505.524665503205,0,0
17,492.649706161106,0,0
17,453.697786478569,1,0
17,343.881940953322,1,1
17,438.827578129228,1,0
17,442.059452006853,1,0
17,458.892239432122,1,0
17,324.721550137587,1,1
17,333.349657215232,1,1
17,452.370827455607,1,0
17,361.847912691955,0,1
17,369.773067296475,0,1
17,376.839523593928,0,1
17,453.898463215547,0,0
17,466.512779782583,1,0
17,456.815256877992,1,0
17,492.149611903911,0,0
17,378.980143196021,0,1
17,449.392934429064,1,0
17,494.4286851453,0,0
17,311.546157150549,1,1
18,309.95108708185,1,0
18,259.089661850228,0,1
18,228.740769981382,1,1
18,306.410952484634,1,0
18,209.933842831051,1,1
18,264.122665687295,0,1
18,188.052585174183,1,1
18,321.075621219888,1,0
18,199.708835643196,1,1
18,389.286366972299,0,0
18,305.78252739398,1,0
18,282.253791664921,0,1
18,249.630118504824,0,1
18,336.463083223705,1,0
18,362.008925910951,0,0
18,336.722109804814,1,0
18,270.36367451411,0,1
18,297.110729707829,1,0
18,378.018522500431,0,0
18,244.123967097471,0,1
18,360.3770810196,0,0
18,282.323891825275,0,1
18,329.606689889068,1,0
18,212.489004878849,1,1
18,298.652904657625,1,0
18,390.753496935564,0,0
18,260.387490941105,1,0
18,232.00461418349,0,1
18,247.37384492102,1,1
18,372.278128037059,0,0
18,388.865609736022,0,0
18,324.075754282359,1,0
18,274.810887560199,0,1
18,216.125708963091,1,1
18,339.99226051685,0,0
18,247.888636804603,1,1
18,309.477684550224,0,1
18,184.110366680945,1,1
18,271.962045558319,0,1
18,364.422050939261,0,0
18,380.912929309195,0,0
18,188.691827141387,1,1
18,213.985030604674,1,1
18,255.796133181403,0,1
18,295.949052120835,1,0
18,203.875158489336,1,1
18,299.404892336936,1,0
18,303.231561588813,1,0
18,325.304173178801,1,0
18,260.769273816676,0,1
18,218.165040181979,1,1
18,366.832400212691,0,0
18,303.495315153769,1,0
18,367.344217151716,0,0
18,350.897657762211,0,0
18,285.163938360067,0,1
18,331.142102698025,0,0
18,282.98876207051,0,1
18,202.825462295799,1,1
18,359.18048974288,0,0
18,239.924474929753,0,1
18,302.086472258064,1,0
18,184.85814027403,1,1
18,360.291515076227,0,0
18,294.683327476264,1,0
18,287.034485644641,0,1
18,200.830583105193,1,1
18,210.535986917156,1,1
18,313.860065515149,1,0
18,327.610250963436,1,0
18,376.568570945937,0,0
18,252.152300304621,0,1
18,307.540057278261,1,0
18,215.475669324226,1,1
18,318.003596692401,1,0
18,186.473084620961,1,1
18,344.937011119803,0,0
18,298.249713038667,0,1
18,209.392912231653,1,1
18,232.869859568169,1,1
18,239.371652478331,0,1
18,352.958466852795,0,0
18,362.987473983738,0,0
18,219.644016693293,1,1
18,311.020919700421,1,0
18,172.40876285925,1,1
18,208.401159941761,1,1
18,344.444864924753,1,0
18,353.925257580304,0,0
18,250.749029901986,0,1
18,337.064765510128,0,0
18,317.387790794168,1,0
18,228.903400849397,1,1
18,281.47664771974,1,0
18,259.086765479658,0,1
18,332.401665905611,0,0
18,261.865278028736,0,1
18,242.678476101826,0,1
18,233.008247878882,1,1
18,281.253635218807,0,1
18,338.226130808657,0,0
18,283.002502969331,0,1
18,311.994024220296,1,0
18,229.213257593147,1,1
18,340.83768607407,0,0
18,376.998132260415,0,0
18,306.357673532184,1,0
18,211.957080886778,1,1
18,314.302086922824,1,0
18,362.42252161551,0,0
18,224.869444865553,0,1
18,293.001361339655,1,0
18,341.015318062008,1,0
18,314.342568160777,1,0
18,298.824619672516,1,0
18,221.431849299513,1,1
18,327.428620771443,1,0
18,254.95086217622,0,1
18,305.426335627283,1,0
18,306.78474580601,1,0
18,239.960623966721,0,1
18,341.59849166071,1,0
18,311.576469182072,1,0
18,367.904594651997,0,0
18,348.707552636159,0,0
18,290.380357952189,0,1
18,303.846762043128,1,0
18,308.597686000269,1,0
18,314.032638313633,1,0
18,377.892872973831,0,0
18,329.339229282413,1,0
18,214.992793785134,1,1
18,285.596580496989,0,1
18,281.870665522477,1,0
18,237.687865759057,1,1
18,264.464448103643,0,1
18,194.267992197015,1,1
18,278.834265857614,0,1
18,360.48719860663,0,0
18,367.500956990012,0,0
18,341.651330465774,0,0
18,237.688311599223,1,1
18,381.399122789316,0,0
18,277.178289530069,0,1
18,212.211577719581,1,1
18,287.477454148755,1,0
18,396.566870318206,0,0
18,269.087135369436,0,1
18,201.688385963723,1,1
18,303.370771143425,0,1
18,258.432591334809,0,1
18,242.420003023404,1,1
18,315.964329718167,0,0
18,361.369958822282,0,0
18,360.596058680274,0,0
18,191.097044870872,1,1
18,293.060607274978,0,1
18,212.513006579049,1,1
18,189.096155875682,1,1
18,388.475542084753,0,0
18,298.515168581801,0,1
18,361.081757108056,0,0
18,376.810285514654,0,0
18,289.181622493174,0,1
18,244.221942959603,1,1
18,224.785916646175,1,1
18,328.180086601181,1,0
18,311.552695652341,1,0
18,374.93804863479,0,0
18,260.112612198426,0,1
18,202.641193021557,1,1
18,280.675437279063,0,1
18,325.434338424922,1,0
18,389.210275489414,0,0
18,356.281273312,0,0
18,307.09950749546,1,0
18,299.745004045082,0,1
18,299.562991434684,0,1
18,234.276597848074,1,1
18,217.572701387541,1,1
18,305.381872644894,0,1
18,358.776042163261,0,0
18,306.339847693208,0,1
18,266.242405271297,0,1
18,347.296676699311,1,0
18,189.755464554887,1,1
18,214.412261591083,1,1
18,222.87420012419,1,1
18,304.223692001357,1,0
18,397.29678302198,0,0
18,418.928777726448,0,0
18,341.800953702788,1,0
18,250.54087143713,1,1
18,325.206095065978,1,0
18,277.908309733151,0,1
18,306.24605544761,1,0
18,159.652361798807,1,1
18,217.393887448563,1,1
18,313.211119623221,1,0
18,307.85273025235,1,0
19,428.098345053049,1,0
19,481.789272341097,0,0
19,308.061716881526,0,1
19,403.937220036863,1,0
19,313.701878945887,1,1
19,406.569208780505,1,0
19,495.685252285319,0,0
19,276.68108469894,1,1
19,411.719693190835,1,0
19,402.642027204356,1,0
19,355.705256947578,0,1
19,314.198067494819,0,1
19,369.544958402718,0,1
19,277.041541542991,1,1
19,471.660756389204,0,0
19,470.291034053676,0,0
19,463.626683956787,0,0
19,281.562560377347,1,1
19,398.850254639705,1,0
19,319.559387462777,1,1
19,416.266421554785,1,0
19,378.714125322295,1,0
19,415.572950590975,1,0
19,421.697952361435,1,0
19,268.839880561419,1,1
19,475.55253900335,0,0
19,417.730516039205,1,0
19,307.315311860829,0,1
19,330.783390939521,0,1
19,322.164874393189,0,1
19,357.807514383419,0,1
19,481.861993121744,0,0
19,327.304111918602,0,1
19,368.187857700576,0,1
19,463.608853919524,0,0
19,440.991182653648,0,0
19,288.575627265694,1,1
19,479.327122030976,0,0
19,452.723604126698,0,0
19,478.90747038445,0,0
19,344.842314590434,0,1
19,445.105741616572,0,0
19,384.586034488818,1,0
19,356.015502232618,0,1
19,339.864930306377,0,1
19,448.396050760588,0,0
19,447.159696758738,0,0
19,337.537228119457,0,1
19,249.887298248441,1,1
19,484.032650792383,0,0
19,449.684207672778,0,0
19,393.596010422797,1,0
19,414.883586855447,1,0
19,400.508967205535,1,0
19,496.648580468536,0,0
19,518.02961245986,0,0
19,453.034526573632,0,0
19,461.586975175791,1,0
19,411.649080222746,1,0
19,243.695958804353,1,1
19,403.829396678897,1,0
19,272.136856124166,1,1
19,280.510423670964,1,1
19,464.750872327264,0,0
19,268.483978787122,1,1
19,480.453475185388,0,0
19,419.644470572812,1,0
19,434.901807516938,0,0
19,241.874790005223,1,1
19,302.659448221246,0,1
19,449.829071278386,0,0
19,258.870845756372,1,1
19,402.427546592423,1,0
19,293.854649382213,1,1
19,449.533639493216,0,0
19,453.02388231652,0,0
19,462.125318647027,0,0
19,293.059073270904,1,1
19,246.652164265781,1,1
19,328.848510300456,1,1
19,340.508039317045,0,1
19,368.997688186966,1,0
19,435.771095330516,1,0
19,463.118192149311,0,0
19,343.225408120165,0,1
19,486.487731751486,0,0
19,364.286366572223,0,1
19,326.841809335207,1,1
19,388.723923924259,1,0
19,232.254554842265,1,1
19,342.873181804024,0,1
19,499.431548715978,0,0
19,394.058859921432,1,0
19,341.891320969189,0,1
19,470.804335628303,0,0
19,298.538669607648,1,1
19,435.932115850408,0,0
19,511.909660078203,0,0
19,393.22342553712,1,0
19,293.044319228004,1,1
19,301.433129383665,1,1
19,320.791441093112,0,1
19,355.094022534242,0,1
19,296.219442135979,1,1
19,273.291422327769,1,1
19,435.909367701265,0,0
19,481.639088214167,0,0
19,289.950405692204,1,1
19,337.667611679204,0,1
19,409.595586186956,1,0
19,383.005459864428,1,0
19,295.995134408009,1,1
19,380.433017881409,0,1
19,336.14625738984,0,1
19,390.575473342303,1,0
19,354.417838986529,0,1
19,284.949857468261,1,1
19,390.58509479989,1,0
19,338.285257155053,0,1
19,292.23687033053,1,1
19,325.243478563103,0,1
19,315.316248473293,0,1
19,381.357175452637,0,1
19,279.52464449331,1,1
19,343.872222127073,0,1
19,462.197397739729,0,0
19,399.019479295121,1,0
19,475.235267300557,0,0
19,401.49069771919,1,0
19,430.90721692819,0,0
19,266.572125809556,1,1
19,332.944447741199,0,1
19,390.885392883301,1,0
19,344.87642380232,0,1
19,470.984743051316,0,0
19,428.558251072055,0,0
19,302.587831894936,1,1
19,340.285859843259,0,1
19,393.146868165759,0,1
19,460.022155937332,0,0
19,361.401807414304,0,1
19,405.940867215928,1,0
19,351.100395510269,0,1
19,454.877881055309,0,0
19,482.727758218745,0,0
19,382.052804362857,0,1
19,395.508102965124,1,0
19,484.506058497966,0,0
19,407.972008011685,1,0
19,458.991153147351,0,0
19,321.792332935269,0,1
19,394.191364539764,1,0
19,343.327543325057,0,1
19,335.401765797582,0,1
19,478.066248621067,0,0
19,338.853502785572,0,1
19,426.234886631068,0,0
19,446.266877432111,0,0
19,355.811330318027,0,1
19,346.12911550317,0,1
19,414.058221311694,1,0
19,258.987139322256,1,1
19,463.686907582623,0,0
19,442.379461089243,0,0
19,397.178232673629,1,0
19,416.188807003983,1,0
19,324.825067506915,0,1
19,386.555011162091,1,0
19,506.215870001792,0,0
19,286.823533209613,1,1
19,282.847770686113,1,1
19,277.310099074383,1,1
19,397.848115567289,1,0
19,450.978488260899,0,0
19,442.855419278291,0,0
19,326.704262688721,0,1
19,269.495981970322,1,1
19,350.860938904819,0,1
19,387.560108253187,1,0
19,336.836713409618,0,1
19,459.082581829844,0,0
19,469.791219121501,0,0
19,448.211064765122,0,0
19,280.373338296442,1,1
19,372.555498854534,1,0
19,270.991858881385,1,1
19,400.208679787651,1,0
19,431.017170832321,0,0
19,258.699116547948,1,1
19,338.38799463382,0,1
19,392.551235090493,0,1
19,245.911029191946,1,1
19,421.864708869333,1,0
19,369.15516276548,0,1
19,303.418027012622,0,1
19,312.524682639102,1,1
19,375.037479626628,1,0
19,440.535737360878,1,0
19,264.365348935134,1,1
19,325.73755696411,0,1
20,352.525932488576,0,1
20,331.515392531536,1,1
20,409.72317759935,0,0
20,351.873814967044,0,1
20,308.45384239024,1,1
20,426.56491492532,0,0
20,296.805788079225,1,1
20,321.104135562331,1,1
20,400.986940631492,1,0
20,320.626131852723,1,1
20,336.936661072329,0,1
20,302.188005143585,1,1
20,422.392052820026,1,0
20,417.544851936961,0,0
20,437.571355336307,0,0
20,362.521174953607,1,0
20,418.630891168917,0,0
20,410.239328599397,0,0
20,402.116584320712,1,0
20,425.969713619616,0,0
20,341.446177734499,0,1
20,407.357729282272,1,0
20,403.966778335635,1,0
20,318.637178942708,1,1
20,402.322620453956,0,0
20,464.180376878566,0,0
20,363.375785521761,0,1
20,320.365207213845,1,1
20,429.327229630101,0,0
20,415.930339032175,1,0
20,329.381215689301,0,1
20,317.536797690741,1,1
20,434.059533776595,0,0
20,333.328091553417,0,1
20,425.272023090292,0,0
20,343.945177380699,0,1
20,439.587992550308,0,0
20,308.604870528823,1,1
20,448.3548372166,0,0
20,362.227233037162,1,0
20,330.93775043831,1,1
20,420.428832072411,0,0
20,360.78063498502,1,0
20,338.587334637693,0,1
20,338.526557899173,1,1
20,391.292781272067,0,0
20,425.141763052274,0,0
20,321.4538671275,0,1
20,338.190459930325,1,1
20,298.560848046221,1,1
20,413.547311978281,0,0
20,302.830444146189,1,1
20,399.323755402815,1,0
20,287.128973684974,1,1
20,355.530819438703,0,1
20,435.471727140766,0,0
20,422.229281263843,1,0
20,409.154093447526,0,0
20,371.244160374378,1,1
20,301.649838292403,1,1
20,346.110198859013,0,1
20,336.919254186263,0,1
20,377.780470639748,1,0
20,432.73874828894,0,0
20,329.956721672293,1,1
20,409.703813322942,0,0
20,443.798020197446,0,0
20,370.434962370064,1,0
20,400.757493472429,1,0
20,312.204672678475,1,1
20,334.963677134253,0,1
20,422.269319676517,0,0
20,403.133103463884,1,0
20,358.257726340269,1,0
20,296.010311482103,1,1
20,338.046444883853,0,1
20,346.635343540359,0,1
20,431.568761047765,0,0
20,348.895341944308,0,1
20,417.018435322491,0,0
20,402.35125955347,1,0
20,317.690623880537,1,1
20,324.221072046871,0,1
20,330.384785575493,0,1
20,415.449755265117,0,0
20,415.38063823751,0,0
20,327.49471788085,0,1
20,370.480199481446,0,1
20,455.697534557267,0,0
20,317.43406694611,0,1
20,282.690356449836,1,1
20,318.16321733338,1,1
20,444.921339687053,0,0
20,351.32179091558,0,1
20,337.564004025133,0,1
20,435.420053839343,1,0
20,436.840592555707,0,0
20,421.852457970368,0,0
20,390.265312572108,1,0
20,400.909969106984,1,0
20,329.716552964942,1,1
20,331.436827131846,1,1
20,312.45567897666,1,1
20,435.822696407131,0,0
20,321.164312808231,0,1
20,424.182729450938,0,0
20,347.100103977612,0,1
20,376.78265086183,1,0
20,308.6768044845,1,1
20,457.319840874239,0,0
20,369.299852645373,0,1
20,396.2642975226,1,0
20,385.899227245481,1,0
20,418.958040259387,1,0
20,309.233533036332,1,1
20,415.765057186679,1,0
20,331.87945637373,0,1
20,353.551469817826,0,1
20,412.515296841313,0,0
20,385.865849935792,0,0
20,314.144535675661,1,1
20,310.63701253994,1,1
20,412.184024842868,0,0
20,316.825075224425,1,1
20,318.906216366141,1,1
20,394.108789935297,1,0
20,314.783833254692,1,1
20,326.366024985428,1,1
20,368.779297738028,0,1
20,339.571723630582,0,1
20,344.047889377173,0,1
20,316.578435381281,1,1
20,312.838355576998,0,1
20,380.44029537937,1,0
20,467.425966966838,0,0
20,284.988546916507,1,1
20,390.550425080576,1,0
20,410.522006159204,1,0
20,327.158357397933,0,1
20,338.326765614151,0,1
20,407.023679771548,0,0
20,443.560542872462,0,0
20,280.33094315478,1,1
20,337.300719905581,1,1
20,455.715953551589,0,0
20,415.758850759847,1,0
20,288.250925216343,1,1
20,416.111286236798,1,0
20,332.89516538889,0,1
20,346.722827365994,0,1
20,432.608529987635,1,0
20,314.062252090014,1,1
20,393.04239706992,1,0
20,410.438761273356,0,0
20,396.692815637138,1,0
20,400.175978623513,1,0
20,318.053606395807,1,1
20,298.931847195886,1,1
20,383.757061183882,1,0
20,429.309007787669,0,0
20,457.325869730545,0,0
20,424.101503022664,1,0
20,342.437675445168,0,1
20,316.56620773618,1,1
20,326.815661121279,1,1
20,301.781184610022,1,1
20,401.411867779713,1,0
20,352.384486603324,0,1
20,332.994422149168,0,1
20,321.382202053323,0,1
20,360.431424710876,0,1
20,365.225905540258,0,1
20,389.812671688818,1,0
20,422.988041520555,0,0
20,378.651911209061,1,0
20,287.062677633084,1,1
20,397.361002854436,1,0
20,435.889776434,0,0
20,339.960566593127,0,1
20,371.617732686022,0,1
20,386.034046320696,1,0
20,380.578757152739,1,0
20,424.952340213059,1,0
20,329.332018440131,1,1
20,427.71310700396,0,0
20,338.025470872496,0,1
20,298.450893488324,0,1
20,413.251879166491,1,0
20,396.218938175195,1,0
20,430.798183457972,0,0
20,371.207050250789,0,1
20,429.677575266258,0,0
20,357.116133456803,0,1
20,397.782790085504,1,0
20,364.853509598777,0,1
20,298.668496829693,0,1
20,471.739422716678,0,0
20,413.765364859219,0,0
20,325.873513442935,1,1
20,473.161481711168,0,0
